,product_name,new_price,old_price,discount_ratio,shipping,rating_point,rating_number,seller_name,seller_point,price_class
1728,LESCON Flex Legend 2 Siyah Erkek Spor Ayakkabı,349.0,0.0,0,freeShipping,0,0,LESCON,92,7
1729,Hammerjack Peru M Erkek Günlük Spor Ayakkabı,305.0,329.0,7,freeShipping,100,3,ENDERSPOR,97,7
1730,Puma Ferrari 305162-10 Cırtlı Çocuk Spor Ayakkabısı,319.0,0.0,0,freeShipping,0,0,ARMASPOR,99,7
1731,Jump 26488 Anatomik Taban Erkek Spor Ayakkabı 3 RENK,340.0,354.0,4,freeShipping,0,0,Viaspor,100,7
1732,Adidas Tensaur Run K Yürüyüş Ayakkabısı - EG4124,339.0,459.0,26,freeShipping,100,1,SİNCANHANSPOR,99,7
1733,Nike Mercurial Vapor 13 Jr Academy Fg Çocuk Krampon AT8123 414,319.0,399.0,20,freeShipping,100,4,Sportex,100,7
1734,Nike Md Runner 2 (GS) - Günlük Spor Ayakkabı - 807316-001,349.0,449.0,22,freeShipping,100,2,AytemurSpor,91,7
1735,Adidas GRAND COURT Beyaz Kız Çocuk Sneaker Ayakkabı,306.0,409.0,25,freeShipping,0,0,INSTREET,92,7
1736,Nike Bravata II TF 844437-100 Beyaz Erkek Halı Saha Ayakkabı,349.0,449.0,22,freeShipping,100,1,OzgencShoes,99,7
1737,Puma Rapido II FG 106060 02 Siyah Erkek Krampon Çim Saha Ayakkabı,339.0,389.0,13,freeShipping,100,2,OzgencShoes,99,7
1738,Nike Revolution 4 GS Unisex Ayakkabı 943309-501,319.0,409.0,22,freeShipping,0,0,Finalsport,72,7
1739,Puma Rapido TT Erkek Futbol Ayakkabısı 104800 06,315.0,0.0,0,freeShipping,100,1,PlatiniSpor,97,7
1740,G27142 Fortarun X Adidas Kız Çocuk Cırtlı Spor Ayakkabı,319.0,379.0,16,freeShipping,100,2,sporcenter,100,7
1741,Adidas Runfalcon K Spor Ayakkabı F36548,327.0,409.0,20,freeShipping,80,5,Sarıyıldızspor,89,7
1742,Lumberjack Porto 1PR Erkek Siyah Spor Ayakkabı,322.0,433.0,26,freeShipping,0,0,GizerlerGiyim,98,7
1743,ADİDAS FORTARUN AC ÇOCUK SPOR AYAKKABI - FY3058,329.0,519.0,37,noShipping,100,1,Spormarkt,99,7
1744,LESCON TRAIL AXIS SİYAH ERKEK SPOR AYAKKABISI,339.0,379.0,11,freeShipping,100,1,cankortel80,86,7
1745,NIKE TEAM HUSTLE QUICK 2 BASKETBOL AYAKKABISI AT5298-400,349.0,399.0,13,freeShipping,70,3,TalyaSpor,100,7
1746,Peak Tony Parker TP Low basketbol ayakkabısı,336.0,480.0,30,freeShipping,100,4,Peaksport,58,7
1747,35425912 Puma Roma Sİyah Kadın Erkek Günlük Spor Ayakkabı,329.0,449.0,27,freeShipping,0,0,SPORSPOR,89,7
1748,Hammer Jack 19250  Deri Erkek Ayakkabı Büyük Numara  46-48,349.0,359.0,3,freeShipping,100,2,Viaspor,100,7
1749,KİNETİX TORN 1FX AIR TABAN ERKEK SPOR AYAKKABISI,321.0,349.0,8,freeShipping,0,0,TEKTAŞAYAKKABIVESPOR,100,7
1750,Onitsuka Tiger Mini Cooper Black/White/Beige,349.0,699.0,50,noShipping,0,0,ummandaavm,84,7
1751,ADİDAS COURTPOINT KADIN SPOR AYAKKABI - FY8406,339.0,519.0,35,noShipping,0,0,Spormarkt,99,7
1752,PUMA 351293 59 WHİRLWİND WHİTE,339.0,649.0,48,freeShipping,0,0,Keyspor,83,7
1753,LUMBERJACK DORA LACİVERT ERKEK SNEAKER,309.0,0.0,0,freeShipping,100,3,denizsporgiyim,97,7
1754,Hummel 208687-7459 Ninetyone Unisex Günlük Spor Ayakkabı,303.0,309.0,2,freeShipping,100,1,SportOnex,86,7
1755,ADİDAS ADILETTE COMFORT UNISEX TERLİK - AP9971,319.0,429.0,26,noShipping,100,1,Spormarkt,99,7
1756,Asics JOLT 3 PS Küçük Kız Çocuk Koşu Ayakkabısı,336.0,449.0,25,freeShipping,0,0,Asics,92,7
1757,Moonwalker Siyah Erkek Sneaker Spor Ayakkabı,305.0,359.0,15,noShipping,0,0,BULDUMAĞZACILIK,92,7
1758,Lumberjack VENDOR WMN 1FX Siyah Kadın Sneaker Ayakkabı,309.0,0.0,0,freeShipping,0,0,INSTREET,92,7
1759,Lumberjack Ale Hafızalı Taban Erkek Spor Ayakkabı 4 Renk,309.0,0.0,0,freeShipping,0,0,ayakkabix,98,7
1760,Hummel Ninetyone II Hologram Kadın Ayakkabı 206314-9018,313.0,330.0,5,freeShipping,0,0,sporset,90,7
1761,Puma 354259-121 ROMA GÜNLÜK SPOR AYAKKABI,329.0,0.0,0,freeShipping,0,0,sporonline,97,7
1762,Hummel Hml Thor Unisex Ayakkabı,329.0,439.0,25,freeShipping,0,0,athleticzone,92,7
1763,Lımberjack Josep WP Siyah Erkek Outdoor Ayakkabı (100570834),320.0,359.0,11,noShipping,0,0,VARDARSPOR,86,7
1764,Adidas Çocuk Günlük Spor Ayakkabı G27085 Rapidaflex El K,325.0,430.0,24,freeShipping,0,0,SaruhanSpor,100,7
1765,Puma Ultra 4.1 it Erkek Çim Zemin Kramponu 10609601 Turuncu,337.0,450.0,25,freeShipping,0,0,KORAYSPOR,95,7
1766,Adidas Çocuk Çim Zemin Kramponu Conguisto iii Fg J FV7939,320.0,0.0,0,freeShipping,0,0,SaruhanSpor,100,7
1767,Nike Halısaha Ayakkabı AT7999-801 VAPOR 13 CLUB TF,349.0,390.0,11,freeShipping,0,0,Kral_Spor,100,7
1768,Puma Smash V2 Buck Gri/Mavi,329.0,399.0,18,freeShipping,0,0,ilkerspor,100,7
1769,Nike Futbol Krampon-Tiempo Rio2 Fg,322.0,379.0,15,noShipping,100,1,BULDUMAĞZACILIK,92,7
1770,Lescon Airtube Debut 2 Siyah Bayan Spor Ayakkabı,339.0,499.0,32,freeShipping,0,0,Ayakcenter,100,7
1771,Lumberjack 1M Kong 1Fx Erkek Spor Ayakkabı,322.0,483.0,33,freeShipping,0,0,GizerlerGiyim,98,7
1772,Puma Unisex Spor Ayakkabı Smash V2 Max 37113501,305.0,339.0,10,freeShipping,100,2,CANMERSPOR,99,7
1773,REEBOK REEBOK ROYAL GLIDE RPLCLP,330.0,429.0,23,freeShipping,0,0,SPORÇANTAM,98,7
1774,Nike Unisex Wmns Daybreak Sneaker CK2351 600,339.0,650.0,48,freeShipping,0,0,olimpikspor,96,7
1775,Puma Rapido Iı Tt 106062-03 Erkek Halısaha Ayakkabısı,329.0,335.0,2,freeShipping,0,0,KOCAMANLAR-AYAKKABI,99,7
1776,Lumberjack Weasley 1FX Günlük Erkek Spor Ayakkabı,311.0,499.0,38,freeShipping,0,0,Ayakland,100,7
1777,Nike 749869 010 Md Runner Kadın Yürüyüş ve Spor Ayakkabısı,349.0,399.0,13,freeShipping,0,0,Viaspor,100,7
1778,Adidas Duramo Lite 2.0 Siyah Erkek Koşu Ayakkabısı FV6058,342.0,489.0,30,freeShipping,90,3,KORAYSPOR,95,7
1779,Nike Revolution 5 Çocuk Spor Ayakkabı,349.0,0.0,0,freeShipping,0,0,BBK,84,7
1780,ADİDAS TENSAUR C,314.0,409.0,23,freeShipping,0,0,SPORÇANTAM,98,7
1781,Adidas GRAND COURT Pembe Kız Çocuk Sneaker Ayakkabı,332.0,369.0,10,freeShipping,0,0,FLO,93,7
1782,Puma Turin II 366773-04  Siyah Unisex Günlük Spor Ayakkabı,348.0,449.0,22,freeShipping,0,0,galaxyspor,100,7
1783,NIKE JR VAPOR 12 CLUB GS FG/MG KRAMPON AH7350-070,309.0,409.0,24,freeShipping,100,1,ayazsport,98,7
1784,PUMA Roma Basic Jr black-white-puma silver 354259-01,329.0,429.0,23,freeShipping,100,1,EYMSPOR,95,7
1785,Hammer Jack 19250 Hakiki Deri Spor Ayakkabı (36-45),349.0,399.0,13,freeShipping,90,46,Viaspor,100,7
1786,Puma 366962 Turin II Rahat Yürüyüş Günlük Unisex Spor Ayakkabı,349.0,399.0,13,freeShipping,100,2,AKKUŞOĞLUAYAKKABI,98,7
1787,adidas G22613 SAMOA CF I Çocuk Günlük Spor Ayakkabısı,339.0,409.0,17,freeShipping,100,3,emekspor,96,7
1788,Adidas VS PACE Beyaz Erkek Sneaker Ayakkabı,339.0,423.0,20,freeShipping,100,1,FLO,93,7
1789,GUJA 20K302-2 YÜKSEK TABANLI ERKEK GÜNLÜK AYAKKABI,329.0,659.0,50,freeShipping,0,0,TEKTAŞAYAKKABIVESPOR,100,7
1790,ADİDAS GOLETTO V TF ERKEK BEYAZ HALI SAHA AYAKKABISI AF5005,329.0,349.0,6,freeShipping,20,1,DOĞANSPOR,100,7
1791,Lotto T3397 Erkek Halı Saha Ayakkabısı,329.0,0.0,0,freeShipping,0,0,ARMASPOR,99,7
1792,LUMBERJACK SHOW MEMORY FOAM YAZLIK ERKEK SPOR AYAKKABI,306.0,419.0,27,freeShipping,0,0,rüyaayakkabı,100,7
1793,Nike Jr Mercurial Vapor 13 Academy IC - Futsal Ayk. - AT8137-414,349.0,559.0,38,freeShipping,100,1,AytemurSpor,91,7
1794,Lumberjack 100571008 Flake Hİ L Erkek Günlük Spor Bot,341.0,542.0,37,freeShipping,20,1,BAYSALAYAKKABI,68,7
1795,Pierre Cardin  Siyah-Beyaz Fileli Erkek Yürüyüş Ayakkabı,333.0,667.0,50,freeShipping,0,0,bolbolcuavm,100,7
1796,Under Armour - Basketbol Ayakkabısı - Ua Ps Curry 7,349.0,699.0,50,freeShipping,0,0,UnderArmour,92,7
1797,ROLLEYS TEKERLEKLİ AYAKKABI,349.0,0.0,0,freeShipping,90,15,KOZATAŞ,100,7
1798,Puma Smash Buck V2 Tdp Erkek Günlük Ayakkabı 38261205 Gri,315.0,429.0,26,freeShipping,0,0,KORAYSPOR,95,7
1799,Lescon Venom-007 H-19B Erkek Halı Saha Ayakkabısı Siyah,317.0,389.0,18,freeShipping,0,0,SetSepet,100,7
1800,Lumberjack Dora 1FX 100782729 Erkek Spor Ayakkabı Laci- Mavi 40-4,339.0,369.0,8,freeShipping,0,0,galaxyspor,100,7
1801,Adidas Bebek Kar Botu Activesnow C.Rdy Sp Fv4271,337.0,519.0,35,freeShipping,0,0,SporAlışverişim,100,7
1802,Nike Jr. Magista Obra II Academy Dynamic Fit Just Do It FG,319.0,399.0,20,noShipping,0,0,FLYSPOR,99,7
1803,Adidas  Erkek Koşu Ayakkabısı FY9494 Siyah,336.0,449.0,25,freeShipping,100,1,KORAYSPOR,95,7
1804,Puma Rapido Iı Fg Frim Ground Erkek Siyah Krampon 106060,319.0,399.0,20,freeShipping,0,0,Kirveayakkabi,90,7
1805,Reebok Lite Siyah Erkek Koşu Spor Ayakkabı DV3919,349.0,499.0,30,freeShipping,0,0,MarcaSpor,95,7
1806,Hammer Jack Chile 19253 Hakiki Deri Kadın Spor Ayakkabı,329.0,399.0,18,freeShipping,100,1,Viaspor,100,7
1807,CONVERSE COUNTER CLIMATE WATERPROOF 157492C,349.0,499.0,30,freeShipping,100,4,yuvamtekstil,100,7
1808,ADİDAS Hoops Mid 2.0 i BEBEK AYAKKABI B75945,306.0,369.0,17,freeShipping,0,0,KUZEYTACISPOR,98,7
1809,Hummel 900020-2723 Alp Unisex Outdoor Ayakkabı,339.0,379.0,11,freeShipping,0,0,Alpspor,81,7
1810,ADİDAS VS SET,345.0,449.0,23,freeShipping,0,0,SPORÇANTAM,98,7
1811,943284-001 Flex Experience Rn 7 Nike Kadın Yürüyüş Spor Ayakkabı,329.0,399.0,18,freeShipping,0,0,SPORSPOR,89,7
1812,Eg4135 Tensaur Adidas Erkek Bebek Çocuk Spor Ayakkabı,319.0,0.0,0,freeShipping,100,2,sporcenter,100,7
1813,Bb7060 Duramo 9 K Adidas Erkek Çocuk Koşu Spor Ayakkabı,339.0,449.0,25,freeShipping,100,1,sporcenter,100,7
1814,Puma Flex Essential Siyah,349.0,0.0,0,freeShipping,0,0,ilkerspor,100,7
1815,PUMA-FUTBOL[puma futbol topu hediyeli],349.0,379.0,8,freeShipping,0,0,PROAKTİFSPORT,77,7
1816,Nike MD Runner 2 Siyah,329.0,389.0,15,freeShipping,0,0,ilkerspor,100,7
1817,Nike Erkek Spor Ayakkabı 942237-002,349.0,0.0,0,freeShipping,0,0,İskarpin,79,7
1818,Hummel 212620-8030 Neo Haki,329.0,0.0,0,freeShipping,0,0,cixspor,96,7
1819,Puma Rapido II TT 106062 01 Siyah Sarı Erkek Halısaha Ayakkabı,339.0,389.0,13,freeShipping,0,0,OzgencShoes,99,7
1820,Nike Jr Legend 8 Club Fg/Mg Çocuk Krampon AT5881 100,349.0,399.0,13,freeShipping,0,0,Sportex,100,7
1821,Wilson Rush 9'' Woven Siyah Erkek Tenis Şortu WRA746603,344.0,0.0,0,freeShipping,0,0,Sporquet,96,7
1822,Jump 26516 Anatomik Taban Erkek Spor Ayakkabı 3 RENK,315.0,334.0,6,freeShipping,0,0,Viaspor,100,7
1823,LUMBERJACK PORT ERKEK SPOR AYAKKABI,319.0,0.0,0,freeShipping,0,0,pointspor,100,7
1824,adidas AltaSport Cf K Çocuk Spor Ayakkabı D96828,319.0,339.0,6,freeShipping,20,1,DOĞANSPOR,100,7
1825,M20607 Stan Smith Adidas Beyaz Deri Çocuk Spor Ayakkabı,349.0,419.0,17,freeShipping,100,1,sporcenter,100,7
1826,Reebok ENERGYLUX 3.0 Siyah Erkek Koşu Ayakkabısı,343.0,429.0,20,freeShipping,100,1,INSTREET,92,7
1827,Adidas TENSAUR RUN K Siyah Erkek Çocuk Koşu Ayakkabısı,319.0,369.0,14,freeShipping,100,1,INSTREET,92,7
1828,NIKE Phantom Vision Academy DF FG/MG Çocuk Futbol Ayakkabı,324.0,590.0,45,freeShipping,0,0,KeepersportTurkey,100,7
1829,Adidas Duramo 9 Kadın Spor Günlük Koşu Ayakkabısı F34638,309.0,545.0,43,freeShipping,100,2,Ancheyn,100,7
1830,Puma Rapido II FG Frim Ground Erkek Krampon - Siyah,319.0,0.0,0,freeShipping,0,0,cmgspor,97,7
1831,Adidas RUNFALCON 2.0 I Pembe Kız Çocuk Spor Ayakkabı,339.0,0.0,0,freeShipping,100,1,INSTREET,92,7
1832,Lumberjack DARE WMN 1FX Siyah Kadın Koşu Ayakkabısı,319.0,0.0,0,freeShipping,100,6,INSTREET,92,7
1833,Adidas FORTARUN EL I Kırmızı Erkek Çocuk Sneaker Ayakkabı,314.0,349.0,10,freeShipping,0,0,FLO,93,7
1834,Fw3278 Roguera Adidas Erkek Çocuk Bebek Spor Ayakkabı,309.0,369.0,16,freeShipping,100,2,sporcenter,100,7
1835,Hammer Jack Peru Haki,329.0,0.0,0,freeShipping,0,0,ilkerspor,100,7
1836,Lumberjack Cape Haki Su Geçirmez Waterproof Erkek Ayakkabı,339.0,419.0,19,freeShipping,90,2,Vettashoes,99,7
1837,Uhlsport 1201601 Berlin Kauçuk Tabanlı Voleybol Ayakkabısı,329.0,419.0,21,freeShipping,0,0,Finalsport,72,7
1838,Puma Rapido II FG 106060 01 Siyah Erkek Çim Saha Krampon Ayakkabı,339.0,389.0,13,freeShipping,0,0,OzgencShoes,99,7
1839,LUMBERJACK VENDOR 1FX SİYAH ERKEK SPOR AYAKKABI,309.0,359.0,14,freeShipping,0,0,sahinsporgiyim,100,7
1840,B23665 Superstar Adidas Günlük Çocuk Spor Ayakkabı,349.0,449.0,22,freeShipping,100,1,sporcenter,100,7
1841,Ef1097 Tensaur C Adidas Kız Çocuk Deri Günlük Spor Ayakkabı,349.0,409.0,15,freeShipping,0,0,sporcenter,100,7
1842,Adidas Genç Koşu Ayakkabısı Spor Siyah F36549 Runfalcon K,306.0,409.0,25,freeShipping,100,1,KORAYSPOR,95,7
1843,Nike Kadın Koşu 908994-002 WMNS NIKE DOWNSHIFTER 8,329.0,429.0,23,freeShipping,100,4,SPORSPOR,89,7
1844,NIKE Nike Md Valiant (Psv) CN8559-003,319.0,389.0,18,freeShipping,100,1,EYMSPOR,95,7
1845,Lumberjack MAXIMUS 1PR Siyah Erkek Koşu Ayakkabısı,329.0,0.0,0,freeShipping,0,0,INSTREET,92,7
1846,Hammer Jack Peru Büyük Numara Erkek Günlük Spor Ayakkabı,329.0,471.0,30,freeShipping,0,0,ÖZKALYONSPOR,99,7
1847,Puma UP V INF Beyaz Erkek Çocuk Sneaker,349.0,0.0,0,freeShipping,0,0,INSTREET,92,7
1848,Adidas ADVANTAGE Beyaz Kız Çocuk Sneaker Ayakkabı,306.0,409.0,25,freeShipping,0,0,INSTREET,92,7
1849,ADİDAS RACER TR 2.0 ÇOCUK SPOR AYAKKABI - FZ0063,329.0,449.0,27,noShipping,0,0,Spormarkt,99,7
1850,Adidas DURAMO SL C Siyah Erkek Çocuk Spor Ayakkabı,336.0,449.0,25,freeShipping,0,0,INSTREET,92,7
1851,Lescon Hellium Nano 2 Gri Erkek Spor Ayakkabı,332.0,349.0,5,freeShipping,0,0,ayakkabıdiyarı,100,7
1852,adidas vs switch 3 c çocuk spor ayakkabı FW3983,306.0,409.0,25,freeShipping,0,0,KUZEYTACISPOR,98,7
1853,Merrell M-Morphisis Çocuk Ayakkabı Gri,307.0,439.0,30,freeShipping,0,0,SPX,88,7
1854,Adidas Duramo Lite 2.0 Siyah Erkek Koşu Ayakkabısı Fv6057,342.0,489.0,30,freeShipping,100,2,KORAYSPOR,95,7
1855,GUJA KADIN SPOR AYAKKABI,319.0,0.0,0,freeShipping,0,0,LORRAAYAKKABIveÇANTA,100,7
1856,Lumberjack 633 Unisex Spor Koşu Ayakkabı Memory Foam Spor Siyah,339.0,0.0,0,freeShipping,0,0,DinçerSpor,98,7
1857,REEBOK REEBOK ROYAL GLIDE RPLCLP,330.0,429.0,23,freeShipping,0,0,SPORÇANTAM,98,7
1858,ADİDAS SUPERSTAR 360 X ÇOCUK SPOR AYAKKABI - EG3408,349.0,539.0,35,noShipping,100,2,Spormarkt,99,7
1859,LESCON Hellium Nano 2 Siyah Erkek Spor Ayakkabı,349.0,0.0,0,freeShipping,0,0,LESCON,92,7
1860,36091402 Puma Turin Jr White Kadın Günlük Spor Ayakkabı,329.0,429.0,23,freeShipping,100,1,SPORSPOR,89,7
1861,Guja 21Y300 Anatomik (36-40) Bayan Spor Ayakkabı,323.0,539.0,40,freeShipping,90,2,AKKUŞOĞLUAYAKKABI,98,7
1862,NIKE STAR RUNNER 2 (TDV) BEBEK SPOR AYAKKABI,329.0,0.0,0,freeShipping,0,0,pointspor,100,7
1863,Hummel Camden Uniseks Spor Ayakkabı 211965-2001,316.0,339.0,7,freeShipping,0,0,sporset,90,7
1864,Hammerjack Peru M Erkek Günlük Spor Ayakkabı,305.0,329.0,7,freeShipping,0,0,ENDERSPOR,97,7
1865,Puma Escaper Mesh V Çocuk Cırtlı Spor Ayakkabı 190326-08,339.0,0.0,0,freeShipping,0,0,ARMASPOR,99,7
1866,Under Armour - Lifestyle Ayakkabı - Ua Bgs Essential,349.0,529.0,34,freeShipping,100,1,UnderArmour,92,7
1867,Nike Bayan Koşu Ayakkabı AR4135-510 DOWNSHIFTER 9,309.0,330.0,6,freeShipping,100,2,Kral_Spor,100,7
1868,Adidas Pace Vs Siyah Erkek Günlük Ayakkabı AW4591,307.0,439.0,30,freeShipping,0,0,KORAYSPOR,95,7
1869,Adidas Tensaur Run K Spor Ayakkabı EG4128,319.0,399.0,20,freeShipping,0,0,Sarıyıldızspor,89,7
1870,Nike City Trainer 2 Kadın Siyah Antrenman Ayakkabısı AA7775-001,350.0,399.0,13,noShipping,100,1,CheapOut,100,7
1871,Nike Revolution 5,322.0,399.0,19,freeShipping,0,0,CappaSport,51,7
1872,Adidas Predator 19.3 FG J Çocuk Krampon CM8534,325.0,430.0,24,freeShipping,0,0,SaruhanSpor,100,7
1873,Adidas Lite Racer 2.0 Erkek Koşu Ayakkabısı FZ0394 Lacivert,349.0,499.0,30,freeShipping,0,0,KORAYSPOR,95,7
1874,Jump 26478 Anatomik Taban Erkek Spor Ayakkabı,309.0,329.0,6,freeShipping,0,0,Viaspor,100,7
1875,Lumberjack Ocean Gri Suya Dayanıklı Erkek Spor Ayakkabı,339.0,379.0,11,freeShipping,100,1,Vettashoes,99,7
1876,North Of Wild Ultra North Akıllı Taban Erkek Spor Ayakkabı,327.0,0.0,0,freeShipping,100,7,Viaspor,100,7
1877,ROLLEYS TEKERLEKLİ SPOR AYAKKABI,349.0,0.0,0,freeShipping,100,2,KOZATAŞ,100,7
1878,Puma RALPH SAMPSON ANIMALS V I Siyah Erkek Çocuk Sneaker Ayakkabı,314.0,389.0,19,freeShipping,0,0,FLO,93,7
1879,LESCON L-6509 STREAM ERKEK SPOR AYAKKABI SİYAH,335.0,0.0,0,freeShipping,100,1,markahit,98,7
1880,HAMMER JACK 19250 PERU XL (46-47 NUMARA )ERKEK SNEAKERS SPOR,339.0,464.0,27,freeShipping,0,0,rüyaayakkabı,100,7
1881,Nike Halısaha Ayakkabı AT7999-060 VAPOR 13 CLUB TF,349.0,390.0,11,freeShipping,0,0,Kral_Spor,100,7
1882,Adidas Çocuk Çim Zemin Kramponu Nemeziz Messi 19.4 Fxg J EH0598,314.0,449.0,30,freeShipping,0,0,KORAYSPOR,95,7
1883,Nike Oceania Textile 511880-091 Bayan Spor Ayakkabısı,330.0,600.0,45,freeShipping,0,0,olimpikspor,96,7
1884,Scooter Erkek Ayakkabı 516M1271C,329.0,409.0,20,freeShipping,0,0,markastok,100,7
1885,NIKE SB CHECK SUEDE (GS) BLACK/BLACK-ANTHRACITE,319.0,0.0,0,freeShipping,100,1,SneaksBuy,67,7
1886,Asics JOLT 3 PS Küçük Erkek Çocuk Koşu Ayakkabısı,336.0,449.0,25,freeShipping,0,0,Asics,92,7
1887,NİKE Nike Revolution 5,329.0,0.0,0,freeShipping,100,1,SPORÇANTAM,98,7
1888,Lescon Hellıum Cross-2 T Anatomik (40-45) Erkek Spor Ayakkabı,349.0,449.0,22,freeShipping,0,0,AKKUŞOĞLUAYAKKABI,98,7
1889,Hummel Hml 3S Gradıent Sneaker Erkek Koşu Ayakkabısı 212508,321.0,349.0,8,freeShipping,100,1,outletim,87,7
1890,Lumberjack Castello Mor Kadın Günlük Spor Terlik v1,329.0,399.0,17,freeShipping,0,0,MarcaSpor,95,7
1891,Hummel Boot Uniseks Spor Ayakkabı 203681-2001,349.0,349.0,0,freeShipping,0,0,sporset,90,7
1892,Hummel HML ARMIN Pembe Kadın Sneaker Ayakkabı,319.0,0.0,0,freeShipping,0,0,FLO,93,7
1893,Puma Rapido TT JR 104811 06 Halısaha Ayakkabı,349.0,0.0,0,freeShipping,0,0,PlatiniSpor,97,7
1894,U.S. Polo 100605369 Statıon Erkek Günlük Spor Ayakkabı,329.0,399.0,18,freeShipping,0,0,CemPekşenAyakkabı,95,7
1895,Fw4137 Adidas Tensaur Cırtlı Kız Bebek Çocuk Spor Ayakkabı,319.0,0.0,0,freeShipping,0,0,sporcenter,100,7
1896,Lumberjack Weapon Erkek Günlük Ayakkabı 100602146,347.0,379.0,9,freeShipping,0,0,sporset,90,7
1897,Erkek Rüzgarlık Ceket,320.0,420.0,24,freeShipping,0,0,rakipsizpazaryeri,67,7
1898,Pabucmarketi  Bej-Nubuk Erkek Hakiki Deri Günlük Ayakkabı,333.0,0.0,0,freeShipping,0,0,SonixDağıtım,0,7
1899,NINETYONE WHITE,314.0,0.0,0,freeShipping,0,0,SneaksBuy,67,7
1900,Lumberjack West 9PR Erkek Ayakkabı 100414968,349.0,369.0,5,freeShipping,0,0,URBANONE,99,7
1901,Lumberjack Erkek Ayakkabı Dare 100782619,339.0,0.0,0,freeShipping,0,0,sporthink,97,7
1902,Guja 20y317-4 Kadın Yüksek Taban Spor Ayakkabı,339.0,479.0,29,noShipping,0,0,BAGSHOES,0,7
1903,Lumberjack Pastel Günlük Erkek Spor Ayakkabı,335.0,559.0,40,freeShipping,0,0,Ayakland,100,7
1904,Scooter Su Geçirmez Kadın Bot Z5547TSV12,325.0,399.0,19,freeShipping,0,0,White-Starss,100,7
1905,Puma Turin II Erkek Beyaz Spor Ayakkabı (366962-03),319.0,399.0,20,freeShipping,0,0,ToptanSpor,90,7
1906,VANS Ferris HHPBKA Black/Black,319.0,499.0,36,freeShipping,0,0,Keyspor,83,7
1907,Nike FREE RUN+ 2 (GS) Baskets Enfant 443742-020,319.0,0.0,0,freeShipping,0,0,brkshp,100,7
1908,Jump 25685 Lacivert WaterProof Su Geçirmez Bot,315.0,0.0,0,freeShipping,0,0,ZERHAN,99,7
1909,Nıke Legend React Heat Chk Bv0824-400,349.0,0.0,0,freeShipping,0,0,sporonline,97,7
1910,LESCON ATTACK-031 K-21B FUTBOL KRAMPON AYAKKABI BORDO (40-45),329.0,0.0,0,freeShipping,0,0,markahit,98,7
1911,Lumberjack ROSE 1PR Gri Kadın Koşu Ayakkabısı,319.0,0.0,0,freeShipping,0,0,FLO,93,7
1912,Unisex  Spor Ayakkabı - Hmllars Lifestyle Shoes,334.0,0.0,0,freeShipping,0,0,POŞULTEKSTİL,0,7
1913,HAMMER JACK 19250 PLUS HAKİKİ DERİ ERKEK SNEAKERS SPOR AYAKKABI,306.0,419.0,27,freeShipping,0,0,rüyaayakkabı,100,7
1914,Adidas GZ7669 Vl Court 2.0 Cmf I Bebek Günlük Spor Ayakkabı,317.0,349.0,9,freeShipping,0,0,Alpspor,81,7
1915,Hummel Camden Uniseks Spor Ayakkabı 211965-9001,316.0,339.0,7,freeShipping,0,0,sporset,90,7
1916,Lumberjack 1127 Kadın Koşu-Yürüyüş Ayakkabı Pembe,349.0,0.0,0,freeShipping,0,0,DinçerSpor,98,7
1917,Puma Smash V2 Buck Jr,330.0,0.0,0,freeShipping,0,0,pumabayi,100,7
1918,Lumberjack1M CESARA GRI Erkek Ayakkabı,339.0,0.0,0,freeShipping,0,0,burayspor,52,7
1919,U.S.POLO ASSN. BENTLEY 1FX GRİ YENİ SEZON ERKEK SNEAKERS,313.0,429.0,27,freeShipping,0,0,rüyaayakkabı,100,7
1920,Lumberjack Erkek Ortopedik Tabanlı Günlük Spor Ayakkabısı,334.0,429.0,22,freeShipping,0,0,BATMAZOGLUAYAKKABI,100,7
1921,PUMA Turin II,345.0,399.0,14,freeShipping,0,0,CappaSport,51,7
1922,1650 Siyah Erkek Büyük Numara Yürüyüş Ayakkabısı (45-46),319.0,0.0,0,freeShipping,0,0,BARMEA,100,7
1923,GASMEK Bayan Yemeni Bilek Bağlama,330.0,0.0,0,freeShipping,0,0,Gasmek,0,7
1924,adidas V Racer Nylon Erkek Spor Ayakkabı F37916,349.0,459.0,24,freeShipping,100,1,DOĞANSPOR,100,7
1925,Colorfull Sıyah Kadın Ayakkabı,329.0,0.0,0,freeShipping,0,0,LuxxoDesign,0,7
1926,REEBOK KADIN AYAKKABI KOŞU REEBOK ROYAL GLIDE RIPPLE - DV8201,349.0,0.0,0,freeShipping,0,0,SPORÇANTAM,98,7
1927,Eg5136 Grand Court Adidas Kadın Günlük Spor Ayakkabı,349.0,409.0,15,freeShipping,100,2,sporcenter,100,7
1928,Lumberjack Lmr 21K Joan Siyah Erkek Ayakkabı Ayakkabı Spor,349.0,379.0,8,freeShipping,0,0,Ayakkabida_Marka,96,7
1929,Reebok EF3985 REEBOK SUBLITE LEGEND Erkek Yürüyüş Koşu Ayakkabısı,346.0,495.0,30,freeShipping,100,1,emekspor,96,7
1930,LESCON STREAM FORCE ERKEK SPOR AYAKKABI FÜME,335.0,0.0,0,freeShipping,0,0,markahit,98,7
1931,Wilson Condition Tee Mavi Kadın T-Shirt WRA760304,339.0,0.0,0,freeShipping,0,0,Sporquet,96,7
